id	ko
cds-WP_019705399.1	K07085
cds-WP_002923307.1	K02750
cds-AF52_RS24880	K00389
cds-WP_002923302.1	K06871
cds-WP_004173855.1	K13629
cds-WP_032430010.1	K13636
cds-WP_032430012.1	
cds-WP_004145059.1	K19148
cds-WP_002923286.1	
cds-WP_002923283.1	K01653
cds-AF52_RS10285	
cds-WP_002923280.1	K07784
cds-WP_004173862.1	K07726
cds-WP_002923205.1	K03445
cds-WP_021440938.1	K03430
cds-WP_021440937.1	K11081
cds-WP_004150257.1	K11083
cds-WP_032422633.1	K02024
cds-WP_002923156.1	K02761
cds-WP_002923154.1	
cds-WP_002923152.1	K04099
cds-WP_002923146.1	K16515
cds-WP_032428449.1	K16514
cds-WP_004145033.1	
cds-WP_004150245.1	K11192
cds-WP_002923107.1	K07552
cds-WP_004151514.1	K18138
cds-WP_032412474.1	
cds-WP_004173879.1	
cds-WP_032430016.1	
cds-WP_021440922.1	K07006
cds-WP_004145017.1	
cds-WP_004173884.1	K02073
cds-WP_021440918.1	
cds-WP_004145010.1	
cds-WP_004873113.1	
cds-WP_002922964.1	
cds-WP_088296409.1	
cds-AF52_RS0124095	
cds-WP_021440909.1	K01222
cds-AF52_RS0124110	K01811
cds-WP_032428443.1	
cds-WP_148673684.1	
cds-WP_050484287.1	K03312
cds-WP_002922941.1	K02440
cds-WP_002922936.1	K23163
cds-WP_019724988.1	
cds-WP_002922908.1	
cds-WP_032430022.1	K00528
cds-WP_032428441.1	K03655
cds-WP_004150214.1	K01139
cds-WP_002922664.1	K00942
cds-WP_002922654.1	
cds-WP_004151500.1	K10778
cds-WP_002922636.1	
cds-AF52_RS09865	
cds-AF52_RS27250	
cds-WP_004216995.1	
cds-AF52_RS27260	
cds-WP_032430029.1	K01990
cds-WP_013815099.1-49	
cds-WP_004181470.1	K03825
cds-WP_004150073.1	
cds-WP_004150074.1	K05816
cds-WP_014906831.1	K05814
cds-WP_025861226.1	K07341
cds-WP_004145133.1	K01996
cds-WP_004174005.1	K01998
cds-WP_004150079.1	K01999
cds-WP_002920812.1	K01999
cds-WP_021440838.1	K00823
cds-WP_032430034.1	K03089
cds-WP_002920817.1	K09812
cds-WP_002920820.1	K08316
cds-WP_004173989.1	
cds-WP_004173985.1	K01534
cds-WP_002920860.1	K09125
cds-WP_004173981.1	
cds-WP_002920863.1	K12963
cds-WP_004186016.1	K07264
cds-WP_032430036.1	K10011
cds-WP_002921037.1	K07806
cds-WP_032430038.1	
cds-WP_004150102.1	K15585
cds-WP_004173959.1	K15587
cds-WP_002921188.1	K07722
cds-WP_004150109.1	
cds-WP_002921203.1	K06144
cds-WP_002921264.1	K03305
cds-WP_004901172.1	K01414
cds-WP_021440845.1	K07115
cds-WP_004173953.1	K00799
cds-WP_004150117.1	K01194
cds-WP_004211228.1	
cds-WP_002921337.1	K07058
cds-WP_004901194.1	K07290
cds-WP_032430046.1	
cds-WP_072198875.1	
cds-WP_004173946.1	K20542
cds-WP_002921508.1	K00694
cds-WP_002921513.1	
cds-WP_002921518.1	
cds-WP_032430059.1	K20542
cds-WP_032430061.1	K20543
cds-WP_004173941.1	K00694
cds-WP_004186070.1	
cds-WP_021440859.1	K12372
cds-WP_004145207.1	K12370
cds-WP_050484288.1	K12368
cds-WP_004214574.1	
cds-WP_002921907.1	K08177
cds-WP_002921914.1	K01246
cds-WP_032428435.1	K08351
cds-WP_002921918.1	K02525
cds-WP_002921921.1	K00874
cds-WP_021440865.1	K00090
cds-WP_021440866.1	K08195
cds-AF52_RS26455	
cds-WP_002922128.1	K01878
cds-WP_004145225.1	
cds-WP_002922133.1	
cds-WP_021440868.1	K01805
cds-WP_002922346.1	K10545
cds-WP_002922351.1	K02529
cds-WP_004173926.1	K01176
cds-WP_021440872.1	K05796
cds-WP_021440874.1	K08092
cds-WP_004150167.1	
cds-WP_021440877.1	K00880
cds-WP_004889283.1	K03079
cds-WP_032430069.1	K03833
cds-WP_004145238.1	
cds-WP_002922397.1	K02800
cds-WP_002922401.1	K02562
cds-WP_002922410.1	K14762
cds-WP_002922415.1	K14348
cds-WP_002922423.1	K03216
cds-WP_032430073.1	
cds-WP_002920136.1	K03745
cds-WP_002920143.1	K07070
cds-WP_004151401.1	K11748
cds-WP_072145335.1	K07019
cds-WP_021440811.1	K00855
cds-WP_000242758.1	K10914
cds-WP_021440813.1	K00821
cds-WP_004181446.1	K04095
cds-WP_002920238.1	K03767
cds-WP_004174045.1	K01485
cds-WP_002920249.1	K00363
cds-WP_002920253.1	K01867
cds-WP_002920259.1	K01783
cds-WP_021440816.1	K03112
cds-WP_002920267.1	K00891
cds-WP_002920279.1	K12291
cds-WP_032428423.1	K12289
cds-WP_004185951.1	K05366
cds-WP_032430086.1	
cds-WP_002920326.1	K04762
cds-WP_032430089.1	K01610
cds-WP_001157751.1	K07659
cds-WP_004150056.1	K06959
cds-WP_002920506.1	K04758
cds-WP_002920509.1	K07490
cds-WP_032430095.1	K02170
cds-WP_002920540.1	K07400
cds-WP_004185965.1	K00705
cds-WP_002920545.1	K03556
cds-WP_032428425.1	K02441
cds-WP_002920554.1	K00111
cds-WP_016529833.1	
cds-WP_002920564.1	K00703
cds-WP_023342583.1	K02438
cds-WP_002920570.1	K00133
cds-WP_002920773.1	K06156
cds-WP_002920777.1	K06145
cds-WP_021440831.1	
cds-AF52_RS08695	K01992
cds-WP_004173904.1	K00762
cds-WP_002922598.1	K05501
cds-WP_004188117.1	K13038
cds-WP_000091955.1	K02902
cds-WP_004173907.1	K10563
cds-WP_004145264.1	K12984
cds-WP_002922498.1	K19354
cds-WP_009308781.1	K02844
cds-WP_021440888.1	
cds-WP_032430104.1	
cds-WP_004186128.1	K02841
cds-WP_002922463.1	K03274
cds-WP_002922461.1	K00060
cds-WP_002922459.1	K09798
cds-WP_004152046.1	K15633
cds-WP_002922429.1	K03676
cds-WP_002922427.1	K00057
cds-AF52_RS27300	
cds-WP_002920130.1	
cds-WP_004889490.1	K07236
cds-WP_002920115.1	K02950
cds-WP_002920103.1	K02355
cds-WP_004152415.1	K02192
cds-WP_020801891.1	K02506
cds-WP_002919796.1	K02906
cds-WP_000617546.1	K02892
cds-WP_001138115.1	K02965
cds-WP_002919766.1	K02982
cds-WP_002919754.1	K02904
cds-WP_002919748.1	K02874
cds-WP_001096200.1	K02931
cds-WP_002919665.1	K02994
cds-WP_000358960.1	K02881
cds-WP_001140434.1	K02907
cds-WP_002919515.1	K03076
cds-WP_002919259.1	K02952
cds-WP_002919224.1	K02986
cds-WP_002919206.1	K02879
cds-WP_004185894.1	K13638
cds-WP_004145325.1	K03282
cds-WP_004212524.1	K03500
cds-WP_004889527.1	K01462
cds-WP_002919137.1	K03747
cds-WP_021440795.1	K07566
cds-WP_002919125.1	
cds-AF52_RS08255	
cds-WP_002919103.1	
cds-WP_002919101.1	K18141
cds-WP_000462905.1	K03557
cds-WP_004144971.1	K02687
cds-WP_002918740.1	
cds-WP_002918736.1	K02160
cds-WP_002918689.1	K17247
cds-WP_004211674.1	
cds-WP_002918653.1	K03569
cds-WP_002918648.1	K03571
cds-WP_002918644.1	K08301
cds-WP_004144958.1	K03568
cds-WP_002918640.1	
cds-WP_002918632.1	K03468
cds-WP_002918627.1	
cds-WP_002918625.1	K03402
cds-WP_002918568.1	K04691
cds-WP_002918565.1	K09908
cds-WP_002918559.1	K02871
cds-WP_002918467.1	K03599
cds-WP_004185859.1	K01788
cds-WP_004144939.1	K00265
cds-AF52_RS08010	
cds-WP_032430135.1	K00865
cds-WP_002917954.1	K01630
cds-WP_002917960.1	K01708
cds-WP_032430136.1	K07121
cds-WP_002918211.1	K12961
cds-WP_004149921.1	K07089
cds-WP_002918221.1	K05520
cds-WP_002918226.1	K07461
cds-WP_002918231.1	K24843
cds-WP_020802035.1	K24845
cds-WP_002918235.1	K03835
cds-WP_085903200.1	
cds-WP_004150944.1	K00962
cds-WP_023280600.1	K03177
cds-WP_002918250.1	K02519
cds-WP_002918364.1	K09748
cds-WP_013815099.1-54	
cds-WP_004174150.1	
cds-WP_014906872.1	
cds-WP_002918370.1	K03431
cds-WP_002918372.1	K03798
cds-WP_002918374.1	K07574
cds-WP_004149937.1	K07259
cds-WP_004149938.1	
cds-WP_002918379.1	K02888
cds-WP_002918381.1	K07724
cds-WP_004144910.1	
cds-WP_032430139.1	K07323
cds-WP_004150949.1	K02066
cds-WP_004149949.1	K07301
cds-WP_002918405.1	K03270
cds-WP_002918415.1	K09774
cds-WP_002918420.1	K03092
cds-WP_004144926.1	K02806
cds-WP_002918431.1	K08485
cds-WP_004889584.1	
cds-WP_021440775.1	K01686
cds-AF52_RS07625	
cds-WP_032175380.1	
cds-WP_004144865.1	
cds-WP_002917922.1	K07393
cds-WP_004181402.1	
cds-WP_002917916.1	
cds-WP_004218213.1	
cds-WP_002917907.1	K19775
cds-WP_050484286.1	K01812
cds-WP_002917897.1	
cds-WP_004185787.1	
cds-WP_004144843.1	K07043
cds-WP_002917889.1	
cds-WP_004900808.1	K00219
cds-WP_004144837.1	K11531
cds-WP_004174225.1	K10556
cds-WP_032430145.1	K10555
cds-WP_002917723.1	K11530
cds-WP_002917718.1	
cds-WP_004174228.1	K00863
cds-WP_004181378.1	K05879
cds-WP_020324489.1	
cds-WP_002917680.1	K05880
cds-WP_021440747.1	
cds-WP_013815099.1-55	
cds-WP_002917676.1	K06120
cds-WP_002917670.1	K06122
cds-WP_015959037.1	K02440
cds-WP_002917651.1	K21908
cds-AF52_RS07345	K07679
cds-AF52_RS07335	K07679
cds-WP_021440741.1	K19778
cds-AF52_RS27330	
cds-WP_004152286.1	
cds-WP_023158026.1	K02532
cds-AF52_RS25895	K07480
cds-AF52_RS07290	
cds-AF52_RS07280	
cds-WP_004118832.1	K13892
cds-WP_004152278.1	K13889
cds-WP_004118228.1	K02034
cds-WP_004118840.1	K11959
cds-WP_162551856.1	
cds-WP_004197062.1	K23514
cds-WP_032430155.1	K16091
cds-WP_032430156.1	K23183
cds-WP_004152282.1	K23184
cds-AF52_RS25920	
cds-WP_032430158.1	K00799
cds-WP_002885082.1	K24163
cds-WP_002885086.1	K06518
cds-AF52_RS0124245	
cds-WP_032428472.1	K07347
cds-WP_002885139.1	
cds-WP_004177812.1	
cds-WP_004146658.1	
cds-WP_004151733.1	K07126
cds-WP_023159071.1	
cds-WP_002885155.1	
cds-WP_002885156.1	K10439
cds-WP_002885173.1	K10441
cds-WP_032430167.1	
cds-WP_004151727.1	K05774
cds-WP_002885196.1	K05780
cds-WP_002885202.1	K06163
cds-WP_002885207.1	K06165
cds-WP_032428478.1	K02043
cds-WP_004177783.1	K06193
cds-WP_004177781.1	K23237
cds-WP_019724884.1	K11104
cds-WP_004177778.1	K18640
cds-WP_002885324.1	K18997
cds-WP_020316611.1	
cds-WP_002885391.1	
cds-WP_002885393.1	K11936
cds-WP_072271759.1	K11935
cds-WP_032430171.1	
cds-AF52_RS0124285	
cds-WP_004153693.1	
cds-WP_002885410.1	
cds-WP_002885422.1	K03926
cds-WP_002885424.1	K01744
cds-WP_009485424.1	K16263
cds-WP_002885441.1	K04077
cds-WP_013815099.1-57	
cds-WP_004186605.1	
cds-WP_004222578.1	
cds-WP_002887853.1	K00872
cds-WP_004222583.1	
cds-WP_002887871.1	K03310
cds-WP_002887898.1	K03831
cds-WP_004177461.1	K07034
cds-WP_002887909.1	
cds-WP_002887955.1	K03686
cds-WP_002887961.1	K03717
cds-WP_002887969.1	K11753
cds-WP_002887973.1	K03101
cds-WP_002887979.1	K03527
cds-WP_032428524.1	
cds-WP_004192057.1	
cds-WP_004151379.1	K07700
cds-WP_021441180.1	K01571
cds-WP_004151375.1	
cds-WP_004151373.1	K01646
cds-WP_032428528.1	K01643
cds-WP_021441183.1	K00215
cds-WP_002888056.1	K01955
cds-WP_002888068.1	K11746
cds-WP_002888320.1	K00287
cds-WP_002888323.1	K06195
cds-WP_032430205.1	K00097
cds-WP_032103829.1	K04744
cds-WP_002888337.1	K07702
cds-WP_002888345.1	
cds-WP_002888348.1	K06177
cds-WP_021441191.1	K02336
cds-WP_021441192.1	K01804
cds-WP_004145972.1	K02099
cds-WP_032430207.1	K02062
cds-WP_032428532.1	K02064
cds-WP_002888448.1	
cds-WP_004147047.1	K08194
cds-WP_002888455.1	
cds-WP_032428534.1	
cds-WP_004147052.1	
cds-WP_021441196.1	K01703
cds-WP_023287248.1	K01649
cds-WP_148673689.1	K05798
cds-WP_002888536.1	K01653
cds-WP_002888541.1	K03925
cds-WP_002888550.1	K03586
cds-WP_004182923.1	K01928
cds-WP_002888562.1	K01000
cds-WP_002888565.1	K03588
cds-WP_004145947.1	K01924
cds-WP_002888624.1	K03589
cds-WP_002888628.1	K03531
cds-WP_004152922.1	K13301
cds-WP_004145942.1	K03574
cds-WP_004178596.1	K18778
cds-WP_004145938.1	K00364
cds-WP_004145935.1	K02504
cds-WP_002888684.1	K00767
cds-WP_002888694.1	K03807
cds-WP_032428537.1	K03292
cds-WP_002888699.1	K05799
cds-WP_021441205.1	K00627
cds-WP_004177403.1	
cds-WP_032430214.1	
cds-WP_002888737.1	K09910
cds-WP_002888741.1	K00797
cds-AF52_RS28060	
cds-WP_002888808.1	
cds-WP_002888816.1	K00117
cds-WP_002888819.1	K00760
cds-WP_002888823.1	K01990
cds-WP_023282187.1	
cds-WP_002888834.1	K01579
cds-WP_002888841.1	K00606
cds-WP_071526609.1	K00970
cds-WP_002888845.1	K06204
cds-WP_004145901.1	K01975
cds-WP_021441214.1	K02464
cds-WP_004151943.1	K02462
cds-WP_004183041.1	K02460
cds-WP_002889025.1	K02458
cds-WP_002889054.1	K02456
cds-WP_004145888.1	K02454
cds-WP_004177377.1	K02452
cds-WP_023286046.1	K01200
cds-WP_004194926.1	K02465
cds-WP_002889208.1	K05365
cds-WP_002889212.1	K10829
cds-WP_032430218.1	K23228
cds-WP_004151932.1	K03281
cds-WP_002889277.1	
cds-WP_002889282.1	K01243
cds-WP_004177363.1	K04771
cds-WP_002889292.1	
cds-WP_004151931.1	K00990
cds-WP_002889299.1	K02967
cds-WP_002889306.1	K09903
cds-WP_004178642.1	K00099
cds-WP_032430220.1	K00981
cds-WP_004145860.1	K07277
cds-WP_002889327.1	K02536
cds-WP_004178647.1	K00677
cds-WP_021441229.1	K03470
cds-WP_004145855.1	K01962
cds-WP_021441231.1	K08234
cds-WP_002889424.1	K19000
cds-WP_009309281.1	
cds-WP_002889435.1	K06079
cds-WP_004151928.1	K01881
cds-WP_002889443.1	K06080
cds-WP_002889448.1	K02072
cds-WP_002889452.1	K03273
cds-WP_002889616.1	
cds-WP_002889629.1	
cds-WP_002889632.1	K08307
cds-WP_002889685.1	
cds-WP_023286054.1	K02342
cds-WP_004178672.1	K11249
cds-WP_021441237.1	K06445
cds-WP_002889696.1	
cds-WP_002889702.1	K00346
cds-WP_004177336.1	K00348
cds-WP_004177335.1	K00350
cds-WP_004178678.1	K05952
cds-WP_002889726.1	K02346
cds-WP_004152033.1	K01270
cds-WP_002889742.1	K11750
cds-WP_004177331.1	K15735
cds-WP_032430228.1	K07250
cds-WP_002889846.1	K15736
cds-WP_032430230.1	K09982
cds-WP_032421047.1	
cds-WP_021441244.1	
cds-WP_009309770.1	
cds-AF52_RS27385	
cds-WP_050484291.1	K11929
cds-WP_023279253.1	
cds-WP_124053765.1	
cds-WP_002890001.1	K02042
cds-WP_004177295.1	K02041
cds-WP_013815099.1-60	
cds-WP_004144574.1	K00931
cds-AF52_RS27410	
cds-AF52_RS05440	K21964
cds-WP_032430238.1	K21966
cds-WP_002890061.1	K21968
cds-WP_032430239.1	K02029
cds-WP_002890106.1	K02030
cds-WP_002890108.1	
cds-WP_004151354.1	K01995
cds-WP_025861891.1	K01997
cds-WP_009485305.1	
cds-WP_032430241.1	K03735
cds-WP_021441263.1	
cds-WP_032430245.1	K00547
cds-WP_004183141.1	K10831
cds-WP_004147277.1	K03119
cds-WP_002890201.1	K01698
cds-WP_004151349.1	
cds-WP_004183146.1	
cds-WP_002890215.1	
cds-WP_004212277.1	
cds-WP_002890221.1	
cds-WP_002890225.1	
cds-WP_002890230.1	K09768
cds-WP_002890276.1	K00891
cds-WP_004144619.1	K14591
cds-WP_002890285.1	K03554
cds-WP_032430254.1	K03546
cds-WP_002890343.1	K07657
cds-WP_032430258.1	K03311
cds-WP_032430260.1	K01187
cds-WP_002890357.1	
cds-WP_023286084.1	
cds-WP_032430262.1	
cds-AF52_RS05135	K03475
cds-AF52_RS28095	
cds-WP_032430264.1	
cds-WP_013815099.1-64	
cds-WP_004151744.1	K03111
cds-WP_002884953.1	
cds-WP_004151745.1	K03788
cds-WP_004214117.1	K01775
cds-WP_032428470.1	K00344
cds-WP_004214118.1	K05539
cds-WP_002884931.1	K09823
cds-WP_004219133.1	
cds-WP_002884822.1	K01356
cds-WP_004178269.1	K00631
cds-WP_002884807.1	K03181
cds-WP_002884747.1	K02024
cds-WP_002884740.1	K10108
cds-WP_002884725.1	K10110
cds-WP_013815099.1-65	
cds-AF52_RS04955	
cds-AF52_RS04945	
cds-AF52_RS04935	
cds-AF52_RS0124460	K09022
cds-WP_019725463.1	
cds-WP_004146591.1	K00928
cds-WP_002884625.1	
cds-WP_002884616.1	
cds-WP_021441018.1	K02812
cds-WP_002884608.1	K02814
cds-WP_021441016.1	K19956
cds-WP_004177864.1	K03324
cds-WP_002884578.1	K13641
cds-WP_004192658.1	K01637
cds-WP_004146576.1	K00651
cds-WP_032425377.1	K00602
cds-WP_032430271.1	K07713
cds-WP_002884346.1	K07803
cds-WP_002884342.1	K05787
cds-WP_009485014.1	K05982
cds-WP_002884327.1	K03426
cds-WP_004178230.1	K03147
cds-WP_004177871.1	K03148
cds-WP_004146302.1	K03149
cds-WP_004178221.1	
cds-WP_004212847.1	K02759
cds-WP_002884146.1	K03046
cds-WP_002884142.1	K02935
cds-WP_002884036.1	K02863
cds-WP_001287521.1	K02601
cds-WP_004174069.1-2	K02358
cds-WP_002883521.1	K03524
cds-WP_002883453.1	K00230
cds-WP_002883449.1	
cds-WP_032430277.1	K01825
cds-WP_002883448.1	K05368
cds-WP_002883430.1	K05785
cds-WP_002883427.1	K03118
cds-WP_002883425.1	K03116
cds-WP_021441002.1	K03690
cds-WP_021441001.1	K09760
cds-WP_002883417.1	K01061
cds-WP_002883415.1	K03576
cds-WP_004146466.1	
cds-WP_002883411.1	K05834
cds-WP_021440997.1	K05835
cds-WP_002883408.1	K01058
cds-WP_002883402.1	K05786
cds-WP_002883398.1	K03657
cds-WP_002883396.1	K03733
cds-WP_002883394.1	K01778
cds-WP_002883389.1	K06202
cds-WP_021440994.1	K01749
cds-WP_004150429.1	K02496
cds-WP_002883322.1	K03293
cds-WP_032428460.1	K02853
cds-WP_002883312.1	K16693
cds-WP_004146507.1	K16704
cds-WP_002883303.1	K01710
cds-WP_002883297.1	K01791
cds-WP_002883295.1	K02851
cds-WP_002883224.1	K03671
cds-WP_072271788.1	K01524
cds-WP_004181642.1	K20941
cds-WP_032430283.1	K03656
cds-WP_002883180.1	K03769
cds-WP_002883176.1	K02521
cds-WP_002883173.1	K01687
cds-WP_002883170.1	K11258
cds-WP_001311244.1	
cds-WP_004146520.1	K09897
cds-WP_032430287.1	K01776
cds-WP_002883023.1	K00557
cds-WP_004151856.1	K22105
cds-WP_002883015.1	K04761
cds-WP_004187843.1	K00930
cds-WP_019705783.1	K01438
cds-WP_021440981.1	
cds-WP_004177977.1	K08314
cds-WP_004177983.1	
cds-WP_021440978.1	
cds-WP_032428457.1	K11751
cds-WP_004181629.1	
cds-WP_004150388.1	K01739
cds-WP_002882922.1	K02909
cds-WP_002882921.1	K05499
cds-WP_002882918.1	K01419
cds-WP_032430292.1	K02548
cds-WP_002882911.1	K00850
cds-WP_002882903.1	K06006
cds-WP_032430294.1	K07640
cds-WP_002882894.1	K04564
cds-WP_002882891.1	K02854
cds-WP_002882885.1	K00848
cds-WP_004187188.1	K01629
cds-WP_021440966.1	K10562
cds-WP_032430296.1	K10561
cds-WP_021440964.1	K03534
cds-WP_004178018.1	K07407
cds-WP_002882865.1	
cds-WP_004146241.1	
cds-WP_032430298.1	K02379
cds-WP_002882822.1	K00124
cds-WP_004150358.1	K02380
cds-WP_004150355.1	
cds-WP_004178031.1	
cds-WP_004146232.1	K07058
cds-WP_002882755.1	K06207
cds-WP_004146229.1	K07708
cds-WP_004152951.1	
cds-WP_002882743.1	K09894
cds-WP_002882729.1	K02335
cds-WP_004146224.1	K03673
cds-WP_002882612.1	K09896
cds-WP_002882596.1	K03753
cds-WP_021440571.1	K05810
cds-WP_004145664.1	K05807
cds-WP_100250063.1	
cds-WP_021440575.1	
cds-WP_002914114.1	K01626
cds-WP_002914116.1	K21021
cds-WP_023285466.1	
cds-WP_002914145.1	K02884
cds-WP_004150977.1	K02860
cds-WP_002914152.1	K03106
cds-WP_004149392.1	
cds-WP_002914158.1	K00858
cds-WP_002914160.1	K06186
cds-WP_015875096.1	
cds-WP_032430315.1	K12149
cds-WP_032430369.1	
cds-WP_032430318.1	
cds-AF52_RS03525	
cds-AF52_RS0124535	
cds-WP_004217497.1	K11685
cds-AF52_RS03500	K12979
cds-AF52_RS03490	K12979
cds-WP_002914277.1	
cds-WP_021440594.1	
cds-WP_004174747.1	K00138
cds-WP_032430322.1	
cds-WP_004151037.1	
cds-WP_002914321.1	K03647
cds-WP_021440599.1	K00526
cds-WP_021312381.1	K02001
cds-WP_002914333.1	
cds-WP_002914337.1	K15974
cds-WP_002914342.1	K03446
cds-WP_004149452.1	
cds-WP_002914353.1	K01919
cds-WP_004174701.1	
cds-WP_000906486.1	K03563
cds-WP_004213244.1	K03565
cds-WP_002914771.1	K03743
cds-WP_004149458.1	K02075
cds-WP_004174694.1	K08305
cds-WP_021440607.1	K02782
cds-WP_002914815.1	K00068
cds-WP_002914817.1	K02468
cds-WP_004890240.1	K12266
cds-WP_021440610.1	K12265
cds-WP_032430324.1	K04656
cds-WP_004174685.1	K03487
cds-WP_004181034.1	K01223
cds-WP_032430326.1	K08315
cds-WP_002914891.1	K15832
cds-WP_021440614.1	K15830
cds-WP_004890213.1	K15828
cds-WP_002914925.1	K15833
cds-WP_004181043.1	K04652
cds-WP_004145781.1	K04654
cds-WP_032428389.1	K15836
cds-WP_021440618.1	
cds-WP_032430327.1	K02761
cds-WP_002914981.1	K02761
cds-WP_004151053.1	K00847
cds-WP_004174672.1	K11604
cds-WP_004185394.1	K11605
cds-WP_004193741.1	
cds-WP_002915041.1	K13936
cds-WP_021440627.1	K07401
cds-WP_032428391.1	K07225
cds-WP_032428392.1	K02015
cds-WP_032430331.1	K03555
cds-WP_002915098.1	K21759
cds-WP_002915099.1	K03186
cds-WP_032430332.1	
cds-WP_021440635.1	
cds-WP_014907019.1	K06194
cds-WP_004142750.1	K03787
cds-WP_002915113.1	K01770
cds-WP_002915156.1	K05589
cds-WP_002915158.1	K00860
cds-WP_002915160.1	K00957
cds-WP_004174643.1	K09612
cds-WP_021440639.1	K00381
cds-WP_187079196.1	K01737
cds-WP_032430333.1	
cds-WP_004142808.1	K01937
cds-WP_002915217.1	K00951
cds-WP_004151066.1	K07678
cds-WP_002915223.1	K01706
cds-WP_002915225.1	K03535
cds-WP_002915236.1	K06175
cds-WP_002915253.1	K15723
cds-WP_002915258.1	K06966
cds-WP_002915259.1	K01752
cds-WP_002915263.1	
cds-WP_002915265.1	
cds-WP_004174621.1	
cds-AF52_RS0124590	
cds-WP_032428396.1	
cds-WP_004142871.1	K01146
cds-WP_002915470.1	K01628
cds-WP_032430338.1	K01818
cds-WP_002915538.1	K02431
cds-WP_002915541.1	K06968
cds-WP_002915545.1	K03566
cds-WP_021440652.1	K01766
cds-WP_002915577.1	K22132
cds-WP_004900253.1	K00768
cds-WP_021440655.1	K02232
cds-WP_004143925.1	K02008
cds-WP_004143926.1	K02007
cds-WP_016532596.1	K02190
cds-WP_004143930.1	K05934
cds-WP_004149602.1	K05936
cds-WP_016947545.1	K03399
cds-WP_021440659.1	K06042
cds-WP_004185466.1	K02224
cds-AF52_RS26545	
cds-WP_002915737.1	
cds-WP_002915744.1	K01699
cds-WP_021440661.1	K13920
cds-WP_004900279.1	
cds-WP_002915808.1	
cds-WP_021440663.1	
cds-WP_004211864.1	
cds-WP_021440666.1	K13921
cds-WP_004181171.1	
cds-WP_004185483.1	K04029
cds-WP_032428406.1	K16651
cds-WP_004174538.1	K01448
cds-WP_009485668.1	
cds-WP_021440669.1	K03582
cds-WP_004211885.1	K03583
cds-WP_004181182.1	
cds-WP_002915932.1	K02679
cds-WP_002915934.1	K13292
cds-WP_002915936.1	K08311
cds-WP_004143967.1	K03573
cds-WP_002915974.1	
cds-WP_004185495.1	K08227
cds-AF52_RS28115	
cds-WP_021440677.1	
cds-WP_004174521.1	K05350
cds-WP_021440678.1	
cds-WP_002915991.1	
cds-WP_002915993.1	
cds-WP_002915996.1	K10194
cds-WP_002915998.1	K10192
cds-WP_026005853.1	K01193
cds-WP_004143987.1	
cds-WP_002916001.1	K02100
cds-WP_002916048.1	K01730
cds-WP_002916052.1	K00626
cds-WP_002916056.1	
cds-WP_002916061.1	K05275
cds-AF52_RS02175	K07357
cds-WP_021440689.1	K07358
cds-WP_021440690.1	K07351
cds-WP_032430351.1	K07347
cds-WP_004229447.1	K07349
cds-WP_021440694.1	
cds-WP_004144031.1	
cds-WP_004174502.1	K15549
cds-WP_032430352.1	K15550
cds-WP_002916277.1	K03305
cds-WP_023301507.1	K03893
cds-WP_002916282.1	
cds-WP_014599254.1	
cds-WP_004151785.1	
cds-WP_032428403.1	
cds-WP_015958948.1	
cds-WP_013815099.1-74	
cds-WP_004157874.1	K12943
cds-WP_002916299.1	K04567
cds-WP_004149758.1	K07462
cds-WP_004144729.1	K04763
cds-WP_002916310.1	K19168
cds-WP_004185555.1	K06980
cds-WP_004144734.1	K09900
cds-WP_002916322.1	K01223
cds-WP_009308616.1	K08344
cds-WP_009308618.1	
cds-WP_004900541.1	K00281
cds-WP_002916480.1	K00605
cds-WP_021440702.1	K03185
cds-WP_002916486.1	K09895
cds-WP_004144746.1	K01934
cds-WP_002916495.1	K01807
cds-WP_002916499.1	K09807
cds-WP_002916504.1	K03442
cds-WP_002916508.1	K00927
cds-WP_004174438.1	K00615
cds-WP_032428408.1	
cds-WP_032430353.1	K00130
cds-WP_032430354.1	
cds-WP_032430355.1	
cds-WP_004174432.1	K00529
cds-WP_021440707.1	
cds-WP_004174429.1	
cds-WP_004151769.1	
cds-WP_002916572.1	K01480
cds-WP_002916578.1	
cds-WP_004149807.1	K00789
cds-WP_002916588.1	K02742
cds-WP_002916597.1	K09761
cds-WP_002916603.1	K07735
cds-WP_002916607.1	K04333
cds-WP_004144780.1	K06997
cds-WP_002916614.1	K09131
cds-WP_004149812.1	
cds-WP_025861936.1	
cds-WP_019704316.1	
cds-WP_002916627.1	K03439
cds-WP_004105744.1	
cds-WP_004144787.1	K03289
cds-WP_002916694.1	K07150
cds-WP_004188553.1	
cds-WP_004150912.1	
cds-WP_032175380.1-2	
cds-WP_004150915.1	K01758
cds-WP_021440720.1	
cds-WP_002916738.1	
cds-WP_002916740.1	K01460
cds-WP_004150918.1	
cds-WP_002916743.1	
cds-WP_004105804.1	
cds-WP_002916782.1	
cds-WP_004174395.1	K03561
cds-WP_002916791.1	
cds-WP_004144551.1	K08325
cds-WP_004144550.1	
cds-WP_004144547.1	K04753
cds-WP_004181324.1	K02621
cds-WP_002916833.1	
cds-WP_021440728.1	K07645
cds-WP_002916842.1	
cds-WP_002916845.1	K07000
cds-WP_002916847.1	K09920
cds-WP_004150921.1	K12340
cds-WP_004900674.1	
cds-WP_032430358.1	K07238
cds-WP_002916856.1	K09806
cds-AF52_RS28140	
cds-WP_002916860.1	K00982
