id	contig	beg	end	gene	product
cds-WP_002902516.1	NZ_KK737546.1	301426	301926		DedA family protein
cds-WP_023279029.1	NZ_KK737546.1	302133	304772		YdbH family protein
cds-WP_004140145.1	NZ_KK737546.1	304769	304954		YnbE family lipoprotein
cds-WP_002902522.1	NZ_KK737546.1	304962	305285		YdbL family protein
cds-WP_004140140.1	NZ_KK737546.1	305286	306188	feaR	transcriptional regulator FeaR
cds-WP_032429462.1	NZ_KK737546.1	306424	307923		aldehyde dehydrogenase family protein
cds-WP_032429463.1	NZ_KK737546.1	308048	308938		oxidoreductase
cds-WP_021440033.1	NZ_KK737546.1	308982	309965		zinc-dependent alcohol dehydrogenase family protein
cds-WP_021440034.1	NZ_KK737546.1	309968	312235	tynA	primary-amine oxidase
cds-WP_032429464.1	NZ_KK737546.1	312712	314757	paaZ	phenylacetic acid degradation bifunctional protein PaaZ
cds-WP_032428268.1	NZ_KK737546.1	315044	315973	paaA	1%2C2-phenylacetyl-CoA epoxidase subunit A
cds-WP_032429465.1	NZ_KK737546.1	315985	316272	paaB	1%2C2-phenylacetyl-CoA epoxidase subunit B
cds-WP_020324632.1	NZ_KK737546.1	316280	317035	paaC	phenylacetate-CoA oxygenase subunit PaaC
cds-WP_021440037.1	NZ_KK737546.1	317047	317544	paaJ	phenylacetate-CoA oxygenase subunit PaaJ
cds-WP_002902772.1	NZ_KK737546.1	317552	318622	paaK	phenylacetate-CoA oxygenase/reductase subunit PaaK
cds-WP_032429468.1	NZ_KK737546.1	318619	319386		2%2C3-dehydroadipyl-CoA hydratase
cds-WP_004140117.1	NZ_KK737546.1	319389	320177	paaB	2-(1%2C2-epoxy-1%2C2-dihydrophenyl)acetyl-CoA isomerase
cds-WP_021440038.1	NZ_KK737546.1	320178	321602		3-hydroxyacyl-CoA dehydrogenase
cds-WP_002902876.1	NZ_KK737546.1	321592	322014	paaI	hydroxyphenylacetyl-CoA thioesterase PaaI
cds-WP_014907683.1	NZ_KK737546.1	322014	323219	pcaF	3-oxoadipyl-CoA thiolase
cds-WP_002902877.1	NZ_KK737546.1	323246	324562	paaF	phenylacetate--CoA ligase
cds-WP_004194367.1	NZ_KK737546.1	324682	325608	paaX	phenylacetic acid degradation operon negative regulatory protein PaaX
cds-WP_002902883.1	NZ_KK737546.1	325618	326214	paaY	phenylacetic acid degradation protein PaaY
cds-WP_024940864.1	NZ_KK737546.1	326223	326633		GFA family protein
cds-WP_002902889.1	NZ_KK737546.1	326670	327275	azoR	FMN-dependent NADH-azoreductase
cds-WP_032429470.1	NZ_KK737546.1	327480	331382	hrpA	ATP-dependent RNA helicase HrpA
cds-WP_020324670.1	NZ_KK737546.1	331443	332117		O-methyltransferase
cds-WP_021440039.1	NZ_KK737546.1	332118	333497		efflux transporter outer membrane subunit
cds-WP_002902965.1	NZ_KK737546.1	333494	334579		HlyD family secretion protein
cds-WP_002902967.1	NZ_KK737546.1	334608	336260		MFS transporter
cds-WP_002902969.1	NZ_KK737546.1	336260	336691		MarR family transcriptional regulator
cds-WP_002902971.1	NZ_KK737546.1	336799	337746		LysR family transcriptional regulator
cds-WP_032429472.1	NZ_KK737546.1	337847	338845		aldo/keto reductase
cds-WP_004151574.1	NZ_KK737546.1	339001	340275		Glu/Leu/Phe/Val dehydrogenase
cds-WP_004224524.1	NZ_KK737546.1	340488	340634		hypothetical protein
cds-WP_020802294.1	NZ_KK737546.1	340804	342009		bifunctional succinylornithine transaminase/acetylornithine transaminase
cds-WP_004140076.1	NZ_KK737546.1	342028	343050	astA	arginine N-succinyltransferase
cds-WP_004183870.1	NZ_KK737546.1	343041	344507	astD	succinylglutamate-semialdehyde dehydrogenase
cds-WP_004190366.1	NZ_KK737546.1	344529	345869	astB	N-succinylarginine dihydrolase
cds-WP_004176358.1	NZ_KK737546.1	345880	346875	astE	succinylglutamate desuccinylase
cds-WP_016947259.1	NZ_KK737546.1	346885	348315		amino acid permease
cds-WP_021440044.1	NZ_KK737546.1	348524	349849		MHS family MFS transporter
cds-WP_020316474.1	NZ_KK737546.1	350230	351030		YdcF family protein
cds-WP_004140057.1	NZ_KK737546.1	351092	351229		hypothetical protein
cds-WP_004151568.1	NZ_KK737546.1	351228	352667	aldA	aldehyde dehydrogenase
cds-WP_002903227.1	NZ_KK737546.1	352716	353714	gap	type I glyceraldehyde-3-phosphate dehydrogenase
cds-WP_002903230.1	NZ_KK737546.1	353997	354155		YqaE/Pmp3 family membrane protein
cds-WP_004224558.1	NZ_KK737546.1	354190	354582		DUF1398 domain-containing protein
cds-WP_002903233.1	NZ_KK737546.1	354833	355066	yedF	sulfurtransferase-like selenium metabolism protein YedF
cds-WP_021440045.1	NZ_KK737546.1	355063	356271	yedE	selenium metabolism membrane protein YedE/FdhT
cds-WP_004179665.1	NZ_KK737546.1	356375	356728		DUF1304 domain-containing protein
cds-WP_004179667.1	NZ_KK737546.1	356965	357444		hypothetical protein
cds-WP_004151566.1	NZ_KK737546.1	357514	357717	ydfZ	putative selenium delivery protein YdfZ
cds-WP_032429476.1	NZ_KK737546.1	358029	359057		magnesium transporter CorA
cds-WP_032429478.1	NZ_KK737546.1	359071	360243		pyridoxal phosphate-dependent aminotransferase
cds-WP_021440047.1	NZ_KK737546.1	360295	361887		PTS maltose transporter subunit IICB
cds-WP_021440048.1	NZ_KK737546.1	362060	363088		Mal regulon transcriptional regulator MalI
cds-WP_004190339.1	NZ_KK737546.1	363128	364687		YdgA family protein
cds-WP_032429480.1	NZ_KK737546.1	364774	365952	manA	mannose-6-phosphate isomerase
cds-WP_032429482.1	NZ_KK737546.1	366154	367800		fumarate hydratase
cds-WP_002903315.1	NZ_KK737546.1	368140	369540	fumC	class II fumarate hydratase
cds-WP_021440051.1	NZ_KK737546.1	369530	370462		DNA replication terminus site-binding protein
cds-WP_021440052.1	NZ_KK737546.1	370538	371839	rstB	two-component system sensor histidine kinase RstB
cds-WP_032429484.1	NZ_KK737546.1	372095	372457		hypothetical protein
cds-WP_002903377.1	NZ_KK737546.1	372700	373419	rstA	two-component system response regulator RstA
cds-WP_002903379.1	NZ_KK737546.1	373548	373883		GlpM family protein
cds-WP_004179681.1	NZ_KK737546.1	373880	374602	folM	dihydromonapterin reductase
cds-WP_004183892.1	NZ_KK737546.1	374639	376021		amino acid permease
cds-WP_002903384.1	NZ_KK737546.1	376199	377149		DUF1471 domain-containing protein
cds-WP_004140012.1	NZ_KK737546.1	377146	377328		hypothetical protein
cds-WP_032422490.1	NZ_KK737546.1	377671	379200	pntA	Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha
cds-WP_002903386.1	NZ_KK737546.1	379211	380599	pntB	Re/Si-specific NAD(P)(+) transhydrogenase subunit beta
cds-WP_004887037.1	NZ_KK737546.1	380748	380936		hypothetical protein
cds-WP_002903391.1	NZ_KK737546.1	381046	381996	uspE	universal stress protein UspE
cds-WP_002903394.1	NZ_KK737546.1	382135	382887	fnr	fumarate/nitrate reduction transcriptional regulator Fnr
cds-WP_004224598.1	NZ_KK737546.1	383082	383597	ogt	methylated-DNA--[protein]-cysteine S-methyltransferase
cds-WP_002903398.1	NZ_KK737546.1	383890	384048		hypothetical protein
cds-AF52_RS21120	NZ_KK737546.1	384081	384533		AbgT family transporter
cds-WP_023343160.1	NZ_KK737546.1	384656	384919		pyocin activator PrtN family protein
cds-WP_032429712.1	NZ_KK737546.1	384927	385493		3'-5' exoribonuclease
cds-WP_072001561.1	NZ_KK737546.1	385495	386064		hypothetical protein
cds-WP_032429489.1	NZ_KK737546.1	386061	386354		hypothetical protein
cds-AF52_RS0123125	NZ_KK737546.1	386354	386536		hypothetical protein
cds-WP_032429490.1	NZ_KK737546.1	386715	386915		hypothetical protein
cds-WP_032429491.1	NZ_KK737546.1	386912	387394		class I SAM-dependent methyltransferase
cds-AF52_RS26290	NZ_KK737546.1	387508	387846		hypothetical protein
cds-WP_032429493.1	NZ_KK737546.1	388073	388858		hypothetical protein
cds-WP_023343167.1	NZ_KK737546.1	388851	389051		hypothetical protein
cds-WP_032429494.1	NZ_KK737546.1	389051	389578		hypothetical protein
cds-WP_032429495.1	NZ_KK737546.1	389714	390544		DUF2303 family protein
cds-WP_032429496.1	NZ_KK737546.1	390597	390968		hypothetical protein
cds-WP_187079182.1	NZ_KK737546.1	391972	392158		transposase
cds-AF52_RS26730	NZ_KK737546.1	393389	393527		IS5/IS1182 family transposase
cds-WP_032429497.1	NZ_KK737546.1	393786	394019		hypothetical protein
cds-WP_032429029.1	NZ_KK737546.1	394208	394867		LexA family transcriptional regulator
cds-WP_023343174.1	NZ_KK737546.1	394955	395155		helix-turn-helix domain-containing protein
cds-WP_032429498.1	NZ_KK737546.1	395200	395751		hypothetical protein
cds-WP_023322342.1	NZ_KK737546.1	395924	396103		DUF4222 domain-containing protein
cds-AF52_RS21035	NZ_KK737546.1	396093	396482		helix-turn-helix domain-containing protein
cds-WP_013815099.1-10	NZ_KK737546.1	396540	397508		IS5-like element IS903B family transposase
cds-AF52_RS21025	NZ_KK737546.1	397537	398793		ISNCY-like element ISKpn21 family transposase
cds-WP_004143402.1	NZ_KK737546.1	399073	399846		DeoR/GlpR transcriptional regulator
cds-WP_023301931.1	NZ_KK737546.1	399893	401398		pentose kinase
cds-WP_021440130.1	NZ_KK737546.1	401452	402201	deoC	deoxyribose-phosphate aldolase
cds-WP_021440129.1	NZ_KK737546.1	402565	403365		DeoR/GlpR transcriptional regulator
cds-AF52_RS21000	NZ_KK737546.1	403475	404163		ribulose-phosphate 3-epimerase
cds-WP_032429499.1	NZ_KK737546.1	404175	405119		ribokinase
cds-WP_004143414.1	NZ_KK737546.1	405156	406490	fucP	L-fucose:H+ symporter permease
cds-WP_004176179.1	NZ_KK737546.1	406492	406881		VOC family protein
cds-WP_021440127.1	NZ_KK737546.1	407130	408686		acyl--CoA ligase
cds-WP_021440126.1	NZ_KK737546.1	408683	410275		acetyl-CoA--acetoacetyl-CoA transferase subunit alpha
cds-WP_004190119.1	NZ_KK737546.1	410287	411021	fabG	3-oxoacyl-ACP reductase FabG
cds-WP_004148393.1	NZ_KK737546.1	411033	412223		thiolase family protein
cds-WP_004143425.1	NZ_KK737546.1	412359	413696		MFS transporter
cds-WP_004148392.1	NZ_KK737546.1	413710	414588		SMP-30/gluconolactonase/LRE family protein
cds-WP_004176181.1	NZ_KK737546.1	414665	416035		MFS transporter
cds-WP_021440125.1	NZ_KK737546.1	416049	417224		glycerate kinase
cds-WP_002904834.1	NZ_KK737546.1	417221	418378		helix-turn-helix domain-containing protein
cds-WP_002904832.1	NZ_KK737546.1	418461	419336		NAD(P)-dependent oxidoreductase
cds-WP_021440123.1	NZ_KK737546.1	419448	420332		LysR family transcriptional regulator
cds-WP_002904827.1	NZ_KK737546.1	420444	421187		sulfite exporter TauE/SafE family protein
cds-WP_002904825.1	NZ_KK737546.1	421193	421891		GntR family transcriptional regulator
cds-WP_032417116.1	NZ_KK737546.1	422159	423691		PTS transporter subunit EIIC
cds-WP_021440120.1	NZ_KK737546.1	423703	425031		6-phospho-alpha-glucosidase
cds-WP_032417115.1	NZ_KK737546.1	425777	427222		sugar porter family MFS transporter
cds-WP_021440118.1	NZ_KK737546.1	427212	427655		PTS sugar transporter subunit IIA
cds-WP_002904816.1	NZ_KK737546.1	428072	428311		hypothetical protein
cds-WP_009308870.1	NZ_KK737546.1	428336	428476		hypothetical protein
cds-WP_004148380.1	NZ_KK737546.1	428664	429599		alpha/beta hydrolase
cds-WP_004143447.1	NZ_KK737546.1	429633	431288		EAL domain-containing protein
cds-WP_002904810.1	NZ_KK737546.1	431585	431833		hypothetical protein
cds-WP_002904808.1	NZ_KK737546.1	432123	432341		ParD-like family protein
cds-WP_004179825.1	NZ_KK737546.1	432322	433104	map	type I methionyl aminopeptidase
cds-WP_004176193.1	NZ_KK737546.1	433331	433618		hypothetical protein
cds-WP_004143457.1	NZ_KK737546.1	434062	434625		type 1 fimbrial protein
cds-WP_004176194.1	NZ_KK737546.1	434703	435398		molecular chaperone
cds-WP_016831617.1	NZ_KK737546.1	435414	437915		fimbrial biogenesis outer membrane usher protein
cds-WP_004176196.1	NZ_KK737546.1	437903	438907		type 1 fimbrial protein
cds-WP_002904794.1	NZ_KK737546.1	439049	440341		glycoside hydrolase family 10 protein
cds-WP_004176197.1	NZ_KK737546.1	440358	441680		type II toxin-antitoxin system HipA family toxin
cds-WP_032417111.1	NZ_KK737546.1	441680	441946	hipB	type II toxin-antitoxin system antitoxin HipB
cds-WP_002904788.1	NZ_KK737546.1	442211	442537	uraH	hydroxyisourate hydrolase
cds-WP_002904787.1	NZ_KK737546.1	442534	443034	uraD	2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase
cds-WP_032429500.1	NZ_KK737546.1	443012	444391		purine permease
cds-WP_002904783.1	NZ_KK737546.1	444737	445891	hpxO	FAD-dependent urate hydroxylase HpxO
cds-WP_032429501.1	NZ_KK737546.1	445872	446795	hpxR	LysR family hpxDE operon transcriptional regulator HpxR
cds-WP_021440114.1	NZ_KK737546.1	446921	447958	hpxD	molybdenum cofactor-independent xanthine hydroxylase subunit HpxD
cds-WP_032429502.1	NZ_KK737546.1	447970	448953	hpxE	molybdenum cofactor-independent xanthine hydroxylase subunit HpxE
cds-WP_014907616.1	NZ_KK737546.1	448930	450168		MFS transporter
cds-WP_032429503.1	NZ_KK737546.1	450274	451218		AraC family transcriptional regulator
cds-WP_032429504.1	NZ_KK737546.1	451228	451983		VOC family protein
cds-WP_002904646.1	NZ_KK737546.1	452160	452471		cupin
cds-WP_002904643.1	NZ_KK737546.1	452493	452756		DUF2132 domain-containing protein
cds-WP_004176215.1	NZ_KK737546.1	453039	454067		isopenicillin N synthase family oxygenase
cds-WP_002904638.1	NZ_KK737546.1	454091	454897		MetQ/NlpA family ABC transporter substrate-binding protein
cds-WP_021440110.1	NZ_KK737546.1	454894	455685		ATP-binding cassette domain-containing protein
cds-WP_021440109.1	NZ_KK737546.1	455682	456341		ABC transporter permease
cds-WP_021440108.1	NZ_KK737546.1	456352	457425		nitronate monooxygenase
cds-WP_004143508.1	NZ_KK737546.1	457500	458345		LysR family transcriptional regulator
cds-WP_032417109.1	NZ_KK737546.1	458342	459499		YbfB/YjiJ family MFS transporter
cds-WP_032417108.1	NZ_KK737546.1	459707	460129		prolyl endopeptidase
cds-WP_004176220.1	NZ_KK737546.1	460285	461472		MFS transporter
cds-WP_002904624.1	NZ_KK737546.1	461701	461991		hypothetical protein
cds-WP_004176221.1	NZ_KK737546.1	462200	462961	tam	trans-aconitate 2-methyltransferase
cds-WP_004143517.1	NZ_KK737546.1	463122	463442		carboxymuconolactone decarboxylase family protein
cds-WP_032429505.1	NZ_KK737546.1	463433	463813		tautomerase family protein
cds-WP_021440101.1	NZ_KK737546.1	464024	464470		GNAT family N-acetyltransferase
cds-WP_004183995.1	NZ_KK737546.1	464724	466175		tagaturonate reductase
cds-WP_021440100.1	NZ_KK737546.1	466289	466819		GNAT family N-acetyltransferase
cds-WP_004148352.1	NZ_KK737546.1	466897	468321		sensor domain-containing diguanylate cyclase
cds-WP_004190206.1	NZ_KK737546.1	468436	468804		DUF4186 domain-containing protein
cds-AF52_RS0123140	NZ_KK737546.1	468804	469730	glsB	glutaminase B
cds-WP_021440098.1	NZ_KK737546.1	469811	471199	sad	succinate-semialdehyde dehydrogenase
cds-WP_002904495.1	NZ_KK737546.1	471301	472179		LysR family transcriptional regulator
cds-WP_009308907.1	NZ_KK737546.1	472133	472615		GNAT family N-acetyltransferase
cds-WP_021440097.1	NZ_KK737546.1	472760	473704		L-lactate dehydrogenase
cds-WP_002904489.1	NZ_KK737546.1	473719	474480		DeoR/GlpR transcriptional regulator
cds-WP_016532445.1	NZ_KK737546.1	474482	475468		D-threonate 4-phosphate dehydrogenase
cds-WP_032429506.1	NZ_KK737546.1	475461	476696		four-carbon acid sugar kinase family protein
cds-WP_004179774.1	NZ_KK737546.1	476871	478019		iron-containing alcohol dehydrogenase
cds-WP_021440094.1	NZ_KK737546.1	478034	478918		dihydrodipicolinate synthase family protein
cds-WP_021440093.1	NZ_KK737546.1	479004	479954		phosphoglycerate dehydrogenase
cds-WP_004179768.1	NZ_KK737546.1	480018	481337		MFS transporter
cds-WP_004179766.1	NZ_KK737546.1	481383	482177		PhzF family phenazine biosynthesis protein
cds-WP_002904407.1	NZ_KK737546.1	482379	483578		sugar transporter
cds-WP_002904403.1	NZ_KK737546.1	483647	484315		MarC family NAAT transporter
cds-WP_004217987.1	NZ_KK737546.1	484359	484487		hypothetical protein
cds-WP_013815099.1-11	NZ_KK737546.1	484550	485518		IS5-like element IS903B family transposase
cds-WP_032429507.1	NZ_KK737546.1	485643	486077	marR	multiple antibiotic resistance transcriptional regulator MarR
cds-WP_002904397.1	NZ_KK737546.1	486098	486472	marA	MDR efflux pump AcrAB transcriptional activator MarA
cds-WP_002904394.1	NZ_KK737546.1	486513	486731	marB	multiple antibiotic resistance protein MarB
cds-WP_004143566.1	NZ_KK737546.1	486780	487679	eamA	O-acetylserine/cysteine exporter
cds-WP_021440091.1	NZ_KK737546.1	487875	489071	ydeE	efflux MFS transporter YdeE
cds-WP_002904389.1	NZ_KK737546.1	489201	489683		helix-turn-helix domain-containing protein
cds-WP_004176246.1	NZ_KK737546.1	489719	490417	urtE	urea ABC transporter ATP-binding subunit UrtE
cds-WP_004148342.1	NZ_KK737546.1	490427	491224	urtD	urea ABC transporter ATP-binding protein UrtD
cds-WP_032429508.1	NZ_KK737546.1	491224	492297	urtC	urea ABC transporter permease subunit UrtC
cds-WP_015958384.1	NZ_KK737546.1	492297	493871	urtB	urea ABC transporter permease subunit UrtB
cds-WP_032429509.1	NZ_KK737546.1	493933	495204	urtA	urea ABC transporter substrate-binding protein
cds-WP_004148338.1	NZ_KK737546.1	495376	496479		cobalamin-independent methionine synthase II family protein
cds-WP_004183961.1	NZ_KK737546.1	496628	497026		rhodanese
cds-WP_029602386.1	NZ_KK737546.1	497094	498191	ftrA	transcriptional regulator FtrA
cds-WP_004205985.1	NZ_KK737546.1	498160	498375		DUF4177 domain-containing protein
cds-WP_021440087.1	NZ_KK737546.1	498428	498868		GNAT family N-acetyltransferase
cds-WP_004183956.1	NZ_KK737546.1	499122	500186		LacI family DNA-binding transcriptional regulator
cds-WP_021440086.1	NZ_KK737546.1	500383	503490		beta-galactosidase
cds-WP_032429510.1	NZ_KK737546.1	503545	504810		oligosaccharide MFS transporter
cds-WP_021440085.1	NZ_KK737546.1	504841	505929		AAA family ATPase
cds-WP_004176262.1	NZ_KK737546.1	506016	506276		hypothetical protein
cds-WP_021440083.1	NZ_KK737546.1	506568	507434		class A beta-lactamase SHV-187
cds-WP_002210513.1	NZ_KK737546.1	507455	508216		DeoR/GlpR transcriptional regulator
cds-AF52_RS0123150	NZ_KK737546.1	508478	509380		NAD(P)-dependent oxidoreductase
cds-WP_004224682.1	NZ_KK737546.1	509392	510657		four-carbon acid sugar kinase family protein
cds-WP_002210516.1	NZ_KK737546.1	510650	511270		aldolase
cds-WP_004176276.1	NZ_KK737546.1	511275	512057		HPr family phosphocarrier protein
cds-WP_013815099.1-12	NZ_KK737546.1	512157	513125		IS5-like element IS903B family transposase
cds-AF52_RS0123155	NZ_KK737546.1	513181	514545		GntP family transporter
cds-WP_021440081.1	NZ_KK737546.1	514572	515498		helix-turn-helix domain-containing protein
cds-AF52_RS0123160	NZ_KK737546.1	515809	516421		helix-turn-helix transcriptional regulator
cds-WP_004195995.1	NZ_KK737546.1	516452	516571		small membrane protein
cds-WP_004143607.1	NZ_KK737546.1	516972	518189		diguanylate phosphodiesterase
cds-WP_032429511.1	NZ_KK737546.1	518210	518722		2-oxo-tetronate isomerase
cds-WP_004183942.1	NZ_KK737546.1	518888	519361		Hsp20 family protein
cds-WP_004173721.1	NZ_KK737546.1	519807	519941		hypothetical protein
cds-WP_020316505.1	NZ_KK737546.1	520183	520305		hypothetical protein
cds-WP_013815099.1-13	NZ_KK737546.1	520461	521429		IS5-like element IS903B family transposase
cds-WP_032429512.1	NZ_KK737546.1	521466	522074		LuxR family transcriptional regulator
cds-WP_004143611.1	NZ_KK737546.1	522071	522193		small membrane protein
cds-WP_004219446.1	NZ_KK737546.1	522248	522376		hypothetical protein
cds-WP_004176282.1	NZ_KK737546.1	522548	523222		SOS response-associated peptidase
cds-WP_015958377.1	NZ_KK737546.1	523273	524115		helix-turn-helix transcriptional regulator
cds-WP_002903735.1	NZ_KK737546.1	524143	524529		nuclear transport factor 2 family protein
cds-WP_032417100.1	NZ_KK737546.1	524607	526652	dcp	peptidyl-dipeptidase Dcp
cds-WP_032429513.1	NZ_KK737546.1	526783	527532	ydfG	bifunctional NADP-dependent 3-hydroxy acid dehydrogenase/3-hydroxypropionate dehydrogenase YdfG
cds-WP_002903730.1	NZ_KK737546.1	527624	528310		GntR family transcriptional regulator
cds-WP_004183938.1	NZ_KK737546.1	528363	528794		universal stress protein
